QuestionId,Section,SubSection,QuestionText,ResponseType,SubTestId,ExtractOrder,SubTest
34c64414-a3d2-47a3-a323-0986e199249c,function,,LipsMandibleAndMaxillaProtrusion - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,330,Oral Motor Examination
09f91bca-720b-4eaf-87d4-c34d5f517a0e,function,,LipsMandibleAndMaxillaProtrusion - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,331,Oral Motor Examination
de8106e4-cc08-4570-aa37-3344ff5a8fda,function,,LipsMandibleAndMaxillaProtrusion - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,332,Oral Motor Examination
903a1923-141b-4c9b-8e62-eddf71d32011,function,,LipsMandibleAndMaxillaRetraction - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,333,Oral Motor Examination
ff7e4a76-a0e1-49d6-bc00-8dff56ccb050,function,,LipsMandibleAndMaxillaRetraction - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,334,Oral Motor Examination
07e02ac4-0fc0-4fd6-b458-989a38c95d3c,function,,LipsMandibleAndMaxillaRetraction - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,335,Oral Motor Examination
3f08d7c5-a2b0-4f85-a06c-1537ff233480,function,,LipsMandibleAndMaxillaAlternate - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,336,Oral Motor Examination
c92588e7-16e2-4821-a394-b6cd1fc02e30,function,,LipsMandibleAndMaxillaAlternate - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,337,Oral Motor Examination
bf069cad-5707-4c8d-a44f-6cdbf3cbddf5,function,,LipsMandibleAndMaxillaAlternate - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,338,Oral Motor Examination
ee2713c4-a0c7-4083-8347-ceede2ac5acf,function,,LipsMandibleAndMaxillaBiteLowerLip - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,339,Oral Motor Examination
8d8131b4-433e-4502-ba49-fe456650719f,function,,LipsMandibleAndMaxillaBiteLowerLip - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,340,Oral Motor Examination
4e8797a0-6dfd-4e61-a83d-83b930404b32,function,,LipsMandibleAndMaxillaBiteLowerLip - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,341,Oral Motor Examination
6057a3cf-64b2-4266-9892-aaf116cf0c5a,function,,LipsMandibleAndMaxillaOpenCloseLips - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,342,Oral Motor Examination
62c116c2-ef7b-41fd-b016-0bd3c57ac6a5,function,,LipsMandibleAndMaxillaOpenCloseLips - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,343,Oral Motor Examination
10c1a92d-e936-4c70-b3e2-fe0af6bcaf13,function,,LipsMandibleAndMaxillaOpenCloseLips - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,344,Oral Motor Examination
aabe490c-c4fa-4f69-9279-345337e6b7da,function,,LipsMandibleAndMaxillaSequencing - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,345,Oral Motor Examination
7a5cd2ac-9e38-4630-9ca2-a20db6888ba8,function,,LipsMandibleAndMaxillaSequencing - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,346,Oral Motor Examination
ded51039-f235-4371-805b-e7dcc10b4008,function,,LipsMandibleAndMaxillaSequencing - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,347,Oral Motor Examination
34c0b024-1155-4320-b729-530f9415c4ec,function,,TongueProtrusion - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,348,Oral Motor Examination
86e5099e-4492-42ce-82b9-bfa42d4e21d0,function,,TongueProtrusion - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,349,Oral Motor Examination
8092d786-ad9b-4036-8496-484d422f93ef,function,,TongueProtrusion - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,350,Oral Motor Examination
cc4ebdd9-739e-4ccf-adc2-0eb7e6f8b2f6,function,,TongueSequencing - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,351,Oral Motor Examination
14816635-b51b-4eba-986c-acccc4e276e3,function,,TongueSequencing - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,352,Oral Motor Examination
14e53983-ffa9-49f9-a38e-48647998aaf6,function,,TongueSequencing - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,353,Oral Motor Examination
2a329c1a-71d1-44b2-9c3d-1cbde6852157,function,,TongueElevation - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,354,Oral Motor Examination
42d89df6-e34f-4d75-8f76-570a9a2100c0,function,,TongueElevation - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,355,Oral Motor Examination
45462430-2c9a-48f0-a73f-1413a8d41e2f,function,,TongueElevation - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,356,Oral Motor Examination
e505d798-8c96-4acb-805d-fd74daed1e49,function,,TongueInterdental - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,357,Oral Motor Examination
286f349f-50bd-4b3a-9068-8e4972a20212,function,,TongueInterdental - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,358,Oral Motor Examination
f1299ad8-b140-4898-9ddc-dc27694ba5b0,function,,TongueInterdental - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,359,Oral Motor Examination
3ef97670-9943-4fa0-8635-df2a47374ff8,function,,VelopharynxAndPalate - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,360,Oral Motor Examination
50cab095-1127-40fb-8d26-c6c22371024c,function,,VelopharynxAndPalate - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,361,Oral Motor Examination
df56821c-6ebd-4eab-810e-20fcefd50a5b,function,,VelopharynxAndPalate - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,362,Oral Motor Examination
2bd69cc4-a36f-42ae-b750-7b736c1cec42,function,,LarynxRespiration - MaximumPhonationTimeTrial1and2 - MaximumPhonationTime,string,820064a2-38a3-4c11-a58b-574021e017b3,363,Oral Motor Examination
83011292-671a-405c-b086-2c2561dc379e,function,,LarynxRespiration - MaximumPhonationTimeTrial3 - MaximumPhonationTime,string,820064a2-38a3-4c11-a58b-574021e017b3,364,Oral Motor Examination
5bcea8d9-240b-49c6-a453-fdc7b7bd46d9,function,,LarynxRespiration - PitchVariabilityAndControlTrial1and2 - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,365,Oral Motor Examination
9c96190d-848c-4f57-b0f8-763b6a44555a,function,,LarynxRespiration - PitchVariabilityAndControlTrial1and2 - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,366,Oral Motor Examination
1346c6aa-6d84-4384-8e9d-1334f029f133,function,,LarynxRespiration - PitchVariabilityAndControlTrial1and2 - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,367,Oral Motor Examination
16cf029b-9417-48e5-ba54-6427e2f7fcbd,function,,LarynxRespiration - PitchVariabilityAndControlTrial3 - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,368,Oral Motor Examination
83bb25c0-e8c1-4fbc-af66-42e4e1254cdb,function,,LarynxRespiration - PitchVariabilityAndControlTrial3 - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,369,Oral Motor Examination
bf17593f-2b08-41e2-9417-d8940862ccab,function,,LarynxRespiration - PitchVariabilityAndControlTrial3 - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,370,Oral Motor Examination
5185f681-5211-4f13-93a0-34c7e5578861,function,,LarynxRespiration - VolumeLoudnessControlTrial1and2 - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,371,Oral Motor Examination
1ce3b4f6-e572-439c-83a0-18c5235a31fa,function,,LarynxRespiration - VolumeLoudnessControlTrial1and2 - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,372,Oral Motor Examination
c343bce5-2978-45e7-943e-0a7c727fac22,function,,LarynxRespiration - VolumeLoudnessControlTrial1and2 - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,373,Oral Motor Examination
8476d436-e1cc-4643-920c-23456aff105e,function,,LarynxRespiration - VolumeLoudnessControlTrial3 - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,374,Oral Motor Examination
cfa9f564-61db-4fa1-b23c-47ca94aba4e6,function,,LarynxRespiration - VolumeLoudnessControlTrial3 - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,375,Oral Motor Examination
e2443b67-94b3-4f7d-a765-24f0002d8e5f,function,,LarynxRespiration - VolumeLoudnessControlTrial3 - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,376,Oral Motor Examination
5fe791e4-d90c-40a9-a6ae-d03dd427776c,function,,AlternatingSequencesAndNovelWords - MonosyllabicTrial1and2 - Number of repetition,string,820064a2-38a3-4c11-a58b-574021e017b3,377,Oral Motor Examination
c6c0a8c6-7150-4894-81ca-41c84ce9dbbd,function,,AlternatingSequencesAndNovelWords - MonosyllabicTrial1and2 - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,378,Oral Motor Examination
629e167c-e0d9-4509-a5e5-a2b1b70f2389,function,,AlternatingSequencesAndNovelWords - MonosyllabicTrial1and2 - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,379,Oral Motor Examination
53dbaa40-8af8-4446-bbb0-4677e2266cca,function,,AlternatingSequencesAndNovelWords - MonosyllabicTrial1and2 - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,380,Oral Motor Examination
3052ba2d-a3ec-4301-9e7d-e573263b9346,function,,AlternatingSequencesAndNovelWords - MonosyllabicTria3 - Number of repetition,string,820064a2-38a3-4c11-a58b-574021e017b3,381,Oral Motor Examination
933e7803-7433-4b09-ba2a-048bdc83d367,function,,AlternatingSequencesAndNovelWords - MonosyllabicTrial3 - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,382,Oral Motor Examination
43151382-92f8-4079-bfb7-b350efc3ca67,function,,AlternatingSequencesAndNovelWords - MonosyllabicTrial3 - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,383,Oral Motor Examination
dd950356-8fc9-4545-a7ce-0494e333b053,function,,AlternatingSequencesAndNovelWords - MonosyllabicTria3 - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,384,Oral Motor Examination
6c2d8c99-3790-45f2-a8db-fd431f65fd71,function,,AlternatingSequencesAndNovelWords - OralNasalAlternationTrial1and2 - Number of repetition,string,820064a2-38a3-4c11-a58b-574021e017b3,385,Oral Motor Examination
e2b65794-69b7-4702-b342-0d062ad3528b,function,,AlternatingSequencesAndNovelWords - OralNasalAlternationTrial1and2 - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,386,Oral Motor Examination
e8cf2c6a-f95f-423d-b687-4f7c3d51b4ef,function,,AlternatingSequencesAndNovelWords - OralNasalAlternationTrial1and2 - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,387,Oral Motor Examination
cb045198-d57d-4a8f-ae90-653935d03831,function,,AlternatingSequencesAndNovelWords - OralNasalAlternationTrial1and2 - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,388,Oral Motor Examination
4b2a1f49-b403-4fb6-80aa-ade8362b6fce,function,,AlternatingSequencesAndNovelWords - OralNasalAlternationTrial3 - Number of repetition,string,820064a2-38a3-4c11-a58b-574021e017b3,389,Oral Motor Examination
bb5238e4-b859-4e0e-a185-ddc8d5e6ca27,function,,AlternatingSequencesAndNovelWords - OralNasalAlternationTrial3 - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,390,Oral Motor Examination
6a77dd87-99ca-4303-84d1-0b33c0524042,function,,AlternatingSequencesAndNovelWords - OralNasalAlternationTrial3 - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,391,Oral Motor Examination
fac387bf-45cf-4189-bcd7-f5e2cb0ceaac,function,,AlternatingSequencesAndNovelWords - OralNasalAlternationTrial3 - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,392,Oral Motor Examination
53bafe24-737b-47b0-809c-1106d22b4e52,function,,AlternatingSequencesAndNovelWords - TriSyllabicAlternationTrial1and2 - Number of repetition,string,820064a2-38a3-4c11-a58b-574021e017b3,393,Oral Motor Examination
a94c4131-b664-42a7-a28c-719a5dd4b878,function,,AlternatingSequencesAndNovelWords - TriSyllabicAlternationTrial1and2 - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,394,Oral Motor Examination
7bbf5bd3-443e-4313-baf3-cad4d61a5c3f,function,,AlternatingSequencesAndNovelWords - TriSyllabicAlternationTrial1and2 - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,395,Oral Motor Examination
b5cfeb41-7e76-4417-ae44-793b202abd90,function,,AlternatingSequencesAndNovelWords - TriSyllabicAlternationTrial1and2 - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,396,Oral Motor Examination
4c3514ad-5ab9-4528-95a7-6152c4c8749d,function,,AlternatingSequencesAndNovelWords - TriSyllabicAlternationTrial3 - Number of repetition,string,820064a2-38a3-4c11-a58b-574021e017b3,397,Oral Motor Examination
32591d37-aeff-4bb3-97e6-1150f59a34ed,function,,AlternatingSequencesAndNovelWords - TriSyllabicAlternationTrial3 - TypicalOrAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,398,Oral Motor Examination
e90842ca-bef5-4b2e-8295-93a007ee831f,function,,AlternatingSequencesAndNovelWords - TriSyllabicAlternationTrial3 - SpecifyAtypical,string,820064a2-38a3-4c11-a58b-574021e017b3,399,Oral Motor Examination
ab692a51-4768-4cff-a3c9-e4be570cc500,function,,AlternatingSequencesAndNovelWords - TriSyllabicAlternationTrial3 - SpecifyOther,string,820064a2-38a3-4c11-a58b-574021e017b3,400,Oral Motor Examination
62e0fec3-d814-4386-8bc8-ef5d44abb394,function,,LarynxRespirationMaximumPhonationTime - MaximumPhonationTimeTrial1and2,phonetic,820064a2-38a3-4c11-a58b-574021e017b3,401,Oral Motor Examination
b081da57-cefc-44fe-be1f-e2f98e39a576,function,,LarynxRespirationMaximumPhonationTime - MaximumPhonationTimeTrial3,phonetic,820064a2-38a3-4c11-a58b-574021e017b3,402,Oral Motor Examination
e050ef8a-12a2-4a7e-a9be-40a77b94c8eb,function,,LarynxRespiration - PitchVariabilityAndControlTrial1and2,phonetic,820064a2-38a3-4c11-a58b-574021e017b3,403,Oral Motor Examination
2b187aa5-9bf4-4186-ab5b-2d10fe4d0115,function,,LarynxRespiration - PitchVariabilityAndControlTrial3,phonetic,820064a2-38a3-4c11-a58b-574021e017b3,404,Oral Motor Examination
8c2d2bfe-5a10-4831-83c3-3fb3ce2ef81f,function,,LarynxRespiration - VolumeLoudnessControlTrial1and2,phonetic,820064a2-38a3-4c11-a58b-574021e017b3,405,Oral Motor Examination
a398ff4f-b895-4d45-9c07-35df0bb2cfa5,function,,LarynxRespiration - VolumeLoudnessControlTrial3,phonetic,820064a2-38a3-4c11-a58b-574021e017b3,406,Oral Motor Examination
e1c01306-cb28-4821-a694-7d19c1fcf920,function,,AlternatingSequencesAndNovelWords - MonosyllabicTrial1and2,phonetic,820064a2-38a3-4c11-a58b-574021e017b3,407,Oral Motor Examination
1a234ba7-a4ba-4931-b63d-36cf55f802a8,function,,AlternatingSequencesAndNovelWords - MonosyllabicTrial3,phonetic,820064a2-38a3-4c11-a58b-574021e017b3,408,Oral Motor Examination
b5482324-c9c0-445c-a922-89eafa3bbda3,function,,AlternatingSequencesAndNovelWords - OralNasalAlternationTrial1and2,phonetic,820064a2-38a3-4c11-a58b-574021e017b3,409,Oral Motor Examination
ee67481c-1feb-45f3-afad-88ed2494de97,function,,AlternatingSequencesAndNovelWords - OralNasalAlternationTrial3,phonetic,820064a2-38a3-4c11-a58b-574021e017b3,410,Oral Motor Examination
a540f04f-3551-450c-95a3-9331f2d80b6e,function,,AlternatingSequencesAndNovelWords - TriSyllabicAlternationTrial1and2,phonetic,820064a2-38a3-4c11-a58b-574021e017b3,411,Oral Motor Examination
ddad7f00-6d2c-4356-80e2-d41632c94003,function,,AlternatingSequencesAndNovelWords - TriSyllabicAlternationTrial3,phonetic,820064a2-38a3-4c11-a58b-574021e017b3,412,Oral Motor Examination
c43757b9-f781-452c-9909-a531acad8d85,Rainbow,,Rainbow,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,413,Apraxia & Dysarthria
4dee2f4f-4cf3-4feb-99f9-08830c04e29a,Monkey,,Monkey,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,414,Apraxia & Dysarthria
e1b4b0c9-6e71-45dc-a66b-ae327f7ef255,Giraffe,,Giraffe,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,415,Apraxia & Dysarthria
005105eb-b03d-4c91-85d5-ef1b1e8af921,Dinosaur,,Dinosaur,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,416,Apraxia & Dysarthria
24ab452a-e010-4191-80b5-18db03115432,Balloons,,Balloons,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,417,Apraxia & Dysarthria
af22dfa0-1bad-4f7f-999e-5d1a0f77c000,Birthday Cake,,Birthday Cake,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,418,Apraxia & Dysarthria
b7ab16b0-65e3-40fb-b64f-bffc45c404aa,Chocolate,,Chocolate,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,419,Apraxia & Dysarthria
2b1aed84-690f-4d66-b4a1-042cbfac7137,Washing Machine,,Washing Machine,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,420,Apraxia & Dysarthria
c6166569-6086-4e62-9039-c943f0b144c5,Computer,,Computer,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,421,Apraxia & Dysarthria
30e75a84-40dd-4a21-a5b0-4e7f691f8c02,Playground,,Playground,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,422,Apraxia & Dysarthria
e40c152d-5195-442d-afed-eb105ea67c78,Sunflower,,Sunflower,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,423,Apraxia & Dysarthria
e01d69a0-c777-476c-af1f-66f3d97073f2,Treasure,,Treasure,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,424,Apraxia & Dysarthria
ac0947b9-c7a2-43c8-94bb-60fdb1def200,Ambulance,,Ambulance,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,425,Apraxia & Dysarthria
685538b5-d327-4141-bb16-f7bcbe3f6090,Hospital,,Hospital,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,426,Apraxia & Dysarthria
2fc0eb22-aa2b-457f-b533-279ef1bddebd,Feather,,Feather,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,427,Apraxia & Dysarthria
5103d69f-361f-4f86-9b51-153b86f0d03a,Connected Speech,,Connected Speech,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,428,Apraxia & Dysarthria
6d7d5ca4-8ee1-4611-95d7-a737b672e98d,Connected Speech,,Connected Speech-additionErrors,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,429,Apraxia & Dysarthria
48bbce0a-014b-4c38-a0b9-d1234e6f749c,Connected Speech,,Connected Speech-alteredRate,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,430,Apraxia & Dysarthria
0de7f5af-415c-45c3-854d-24bb42408786,Connected Speech,,Connected Speech-alteredResonance,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,431,Apraxia & Dysarthria
3e967987-0c1e-4f27-9acb-301606c5dbd1,Connected Speech,,Connected Speech-alteredRespiration,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,432,Apraxia & Dysarthria
ee0a7d7d-ae3e-4318-9fce-915c5dc8b287,Connected Speech,,Connected Speech-difficultyIntegrity,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,433,Apraxia & Dysarthria
51833d64-09f6-4ec9-b5ec-a0aac78e7def,Connected Speech,,Connected Speech-distortionErrors,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,434,Apraxia & Dysarthria
e8110f14-18c2-4534-aab5-258282e0822e,Connected Speech,,Connected Speech-groping,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,435,Apraxia & Dysarthria
758e76cf-fe5f-4da1-8208-28b8deb94e85,Connected Speech,,Connected Speech-inappropriateLoudness,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,436,Apraxia & Dysarthria
81522374-a34f-4d06-bb59-6e9bc45f72ea,Connected Speech,,Connected Speech-inappropriatePitch,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,437,Apraxia & Dysarthria
40f3061e-3745-493d-8ecd-dbbae81c3a74,Connected Speech,,Connected Speech-inappropriateVoiceQuality,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,438,Apraxia & Dysarthria
90f0b7cb-1f00-4124-ac48-9e8c835bed19,Connected Speech,,Connected Speech-intrusiveSchwa,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,439,Apraxia & Dysarthria
6f0b3078-dd36-4a8c-bf0d-77cfc81e8e27,Connected Speech,,Connected Speech-omissionErrors,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,440,Apraxia & Dysarthria
3a73c4e5-11bb-4764-a068-3b9ab2b53029,Connected Speech,,Connected Speech-repetitionOfSounds,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,441,Apraxia & Dysarthria
a0a1c96d-b6e4-4148-aa4d-c9cb1d92cf96,Connected Speech,,Connected Speech-repetitionOfSyllables,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,442,Apraxia & Dysarthria
b90e358e-4f40-435b-9a06-359e6e6db3f1,Connected Speech,,Connected Speech-stressErrors,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,443,Apraxia & Dysarthria
3233ebaa-f76e-49dd-9c39-668e498598ef,Connected Speech,,Connected Speech-substitutionErrors,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,444,Apraxia & Dysarthria
60af9a00-edb3-47dc-83fe-5a84602d01bf,Connected Speech,,Connected Speech-syllableSegregation,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,445,Apraxia & Dysarthria
0bd857cc-0ca9-470c-9a3b-ca283172557e,Connected Speech,,Connected Speech-transpositionErrors,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,446,Apraxia & Dysarthria
b34c14ef-89bc-4bc1-85f7-b9286214a55e,Connected Speech,,Connected Speech-voicingErrors,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,447,Apraxia & Dysarthria
100fac7f-69cc-4746-be59-4a52c9f46ef3,Connected Speech,,Connected Speech-intelligibility,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,448,Apraxia & Dysarthria
fef86d56-8c0f-48ae-9d0d-8e93cd004404,Connected Speech,,Connected Speech-naturalness,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,449,Apraxia & Dysarthria
621b48be-b691-4f9f-8be3-96e134dabbea,Connected Speech,,Connected Speech,phonetic,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,450,Apraxia & Dysarthria
b9af2b6e-f4ad-4c66-914b-efaa5226c56b,Non-words,,Non-words,string,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,451,Apraxia & Dysarthria
ba1954bb-55dc-4997-9b8c-f9971f4fad3d,Non-words,,Non-words,phonetic,c573bb03-ffad-49ef-8cc7-c20e9e6c5d57,452,Apraxia & Dysarthria